bullwaves_user,bullwaves_id,from_affiliate_id,to_affiliate_id,comment,created_on,created_by,admin_only,affiliateid
bullwaves-731128,731128,2287,35637,"User bullwaves-731128 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/25/2025 9:29:17 AM,Partners,Yes,35637
,,,,A payment for the amount of 98064 was removed; Payment ID: 460 Payment Date: Tue Nov 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)  by admin: finance,11/25/2025 8:57:53 AM,finance,Yes,35272
bullwaves-747438,747438,2287,35272,"User bullwaves-747438 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/25/2025 8:47:44 AM,SONJA,Yes,35272
bullwaves-738174,738174,35272,35180,"User bullwaves-738174 was moved from affiliate 35272 to  affiliate 35180  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 5:18:17 PM,Partners,Yes,35180
bullwaves-741094,741094,2287,35197,"User bullwaves-741094 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 2:58:49 PM,SONJA,Yes,35197
bullwaves-709317,709317,2287,35273,"User bullwaves-709317 was moved from affiliate 2287 to  affiliate 35273  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 2:58:20 PM,SONJA,Yes,35273
bullwaves-740150,740150,2287,35596,"User bullwaves-740150 was moved from affiliate 2287 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 1:48:20 PM,SONJA,Yes,35596
bullwaves-743803,743803,2287,35272,"User bullwaves-743803 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:35:43 AM,SONJA,Yes,35272
bullwaves-743544,743544,2287,35272,"User bullwaves-743544 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:34:48 AM,SONJA,Yes,35272
bullwaves-262713,262713,35180,35198,"User bullwaves-262713 was moved from affiliate 35180 to  affiliate 35198  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:33:19 AM,SONJA,Yes,35198
bullwaves-740882,740882,2287,35180,"User bullwaves-740882 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:29:42 AM,SONJA,Yes,35180
bullwaves-740125,740125,2287,35597,"User bullwaves-740125 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:27:45 AM,SONJA,Yes,35597
bullwaves-740496,740496,2287,35597,"User bullwaves-740496 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 8:27:27 AM,SONJA,Yes,35597
bullwaves-707674,707674,2287,35247,"User bullwaves-707674 was moved from affiliate 2287 to  affiliate 35247  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/24/2025 4:34:44 AM,Partners,Yes,35247
bullwaves-590288,590288,35347,35227,"User bullwaves-590288 was moved from affiliate 35347 to  affiliate 35227  With settings : Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/21/2025 7:48:58 PM,Partners,Yes,35227
,,,,A payment for the amount of 80450 was removed; Payment ID: 426 Payment Date: Tue Nov 11 2025 00:00:00 GMT+0000 (Coordinated Universal Time)  by admin: finance,11/21/2025 9:38:53 AM,finance,Yes,35180
,,,,A payment for the amount of 50000 was removed; Payment ID: 425 Payment Date: Tue Nov 11 2025 00:00:00 GMT+0000 (Coordinated Universal Time)  by admin: finance,11/21/2025 9:38:40 AM,finance,Yes,35180
,,,,A payment for the amount of 2000 was removed; Payment ID: 424 Payment Date: Thu Oct 30 2025 00:00:00 GMT+0000 (Coordinated Universal Time)  by admin: Partners,11/21/2025 8:34:16 AM,Partners,Yes,35198
,,,,A payment for the amount of 30000 was removed; Payment ID: 423 Payment Date: Mon Oct 13 2025 00:00:00 GMT+0000 (Coordinated Universal Time)  by admin: Partners,11/21/2025 8:34:01 AM,Partners,Yes,35198
bullwaves-236561,236561,35290,35270,"User bullwaves-236561 was moved from affiliate 35290 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/21/2025 4:54:41 AM,Partners,Yes,35270
bullwaves-706552,706552,2287,35637,"User bullwaves-706552 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 4:05:22 PM,Partners,Yes,35637
bullwaves-680516,680516,2287,35596,"User bullwaves-680516 was moved from affiliate 2287 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:40:22 AM,Partners,Yes,35596
bullwaves-683083,683083,35599,35596,"User bullwaves-683083 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:37:22 AM,Partners,Yes,35596
bullwaves-684345,684345,35599,35596,"User bullwaves-684345 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:36:12 AM,Partners,Yes,35596
bullwaves-692435,692435,35599,35596,"User bullwaves-692435 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:33:19 AM,Partners,Yes,35596
bullwaves-692751,692751,35600,35596,"User bullwaves-692751 was moved from affiliate 35600 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:31:40 AM,Partners,Yes,35596
bullwaves-694961,694961,35600,35596,"User bullwaves-694961 was moved from affiliate 35600 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:30:44 AM,Partners,Yes,35596
bullwaves-683498,683498,35599,35596,"User bullwaves-683498 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:29:43 AM,Partners,Yes,35596
bullwaves-681649,681649,35599,35596,"User bullwaves-681649 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:28:37 AM,Partners,Yes,35596
bullwaves-710594,710594,35599,35596,"User bullwaves-710594 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:27:09 AM,Partners,Yes,35596
bullwaves-711609,711609,35599,35596,"User bullwaves-711609 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:26:20 AM,Partners,Yes,35596
bullwaves-714690,714690,35600,35596,"User bullwaves-714690 was moved from affiliate 35600 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:24:52 AM,Partners,Yes,35596
bullwaves-715250,715250,35600,35596,"User bullwaves-715250 was moved from affiliate 35600 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:24:00 AM,Partners,Yes,35596
bullwaves-715233,715233,35599,35596,"User bullwaves-715233 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:22:44 AM,Partners,Yes,35596
bullwaves-713606,713606,35599,35596,"User bullwaves-713606 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:20:47 AM,Partners,Yes,35596
bullwaves-706444,706444,35599,35596,"User bullwaves-706444 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:18:51 AM,Partners,Yes,35596
bullwaves-720058,720058,35599,35596,"User bullwaves-720058 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:17:50 AM,Partners,Yes,35596
bullwaves-716346,716346,35599,35596,"User bullwaves-716346 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:16:52 AM,Partners,Yes,35596
bullwaves-721322,721322,35599,35596,"User bullwaves-721322 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:15:37 AM,Partners,Yes,35596
bullwaves-705093,705093,35599,35596,"User bullwaves-705093 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:14:13 AM,Partners,Yes,35596
bullwaves-721542,721542,35599,35596,"User bullwaves-721542 was moved from affiliate 35599 to  affiliate 35596  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",11/20/2025 10:13:01 AM,Partners,Yes,35596
